1055,2015,10029,103766,50207,53559,3.6,78.5,15.4,0.3,0.7,0.1,78881,39220,1976,20500,518,19.7,31.7,28.7,18.5,21.3,9.8,21.7,86.2,8.7,0.3,0.4,0.5,3.8,23.4,41236,79.8,14.4,5.6,0.2,9
1057,2015,10030,16896,8477,8419,0.7,85.3,12,0,0.4,0,13188,34680,2112,19545,1183,18.3,25.6,27,14.6,21.6,12.7,24.1,86.5,11.1,0,0.3,0.2,1.9,28.4,6122,81.9,14.2,3.8,0.1,10
1059,2015,10031,31634,15311,16323,15.7,78.5,4.1,0.7,0.1,0.1,22124,35372,2437,18595,975,22.5,38.8,21.4,13.6,19.4,12.8,32.8,80.3,13.2,0.2,0.2,4.7,1.4,29,12249,78.5,14.6,6.9,0,9.8
1061,2015,10032,26815,13174,13641,3.6,84,8.7,0.3,1.2,0,20334,36024,2022,20224,1298,23.2,40.2,23.9,17.8,22.5,19.9,16,81.8,12,0,0.9,1.8,3.4,25.8,10419,75.7,15,8.8,0.4,11.2
1063,2015,10033,8697,4095,4602,0.7,17.8,80.6,0.1,0.2,0,6669,20541,2413,13611,1741,40.2,67,20.1,22.3,26,9.5,22.1,82.1,9.3,0.8,3.4,2.1,2.3,30.5,2412,75.8,17.2,7,0,20.4
1065,2015,10034,15256,7183,8073,1.1,40,58.2,0.3,0.3,0.1,11612,32714,2373,18877,1217,26.8,38.9,25.5,16.7,24.4,12.2,21.3,88.2,8.8,0,0.3,1.5,1.2,29.8,5282,76.3,17.6,5.8,0.3,13.3
1067,2015,10035,17252,8259,8993,2.5,68.3,28.4,0,0,0,13357,41997,3220,22931,1429,15.6,20.6,33.5,17.1,18.5,10.9,20,85.6,8.6,0.1,1,2.6,2.2,26.9,6922,78.9,15.5,5.4,0.2,8.1
1069,2015,10036,103534,49563,53971,3.2,67.7,26.2,0.3,0.8,0,77666,41571,863,23925,460,18.3,29.9,31.1,18.5,26.1,10.3,14.1,88.6,7,0.3,0.7,1.3,2.1,21.4,44067,81.3,13,5.5,0.2,8.3
1071,2015,10037,52860,26076,26784,2.7,89.4,3.1,1.1,0.4,0.1,40758,37745,1399,20066,779,18,25.9,25.3,14.1,21.1,13,26.6,88.1,7.4,0.1,1.3,0.7,2.4,25.4,20883,75.1,17.1,7.7,0,10.1
1073,2015,10038,659026,311581,347445,3.8,51,42.2,0.2,1.6,0,490208,45610,910,27240,404,18.8,27.8,38.7,17,25.2,7.4,11.6,84.9,9.3,0.9,1.3,1,2.5,23.6,293202,80.9,14.4,4.6,0.2,9.1
1075,2015,10039,14133,6832,7301,1.4,86,11.1,0.3,0,0,11003,35450,2018,20130,2359,24.1,37.2,25.9,14.1,20.6,14.7,24.7,81.8,15.6,0.1,0.5,0.9,1.1,26.2,5391,79.6,15.5,3.9,0.9,10.2
1077,2015,10040,92737,44419,48318,2.4,84.9,9.9,0.4,0.7,0,72671,43125,1602,24215,786,17.9,25.7,29.5,19,24.7,11,15.8,86,9,0.2,1.6,1,2.2,24.6,39734,77.3,16.7,5.8,0.2,7.1
1079,2015,10041,33586,16421,17165,2.1,76.5,11.4,5.4,0.1,0,26020,40003,2651,21369,1033,18.7,24.6,25.1,14.8,18.3,15.3,26.5,87.9,8.9,0.1,0.6,0.6,1.9,28.4,12704,80.3,13.3,5.9,0.4,9.8
1081,2015,10042,150982,74277,76705,3.7,68.2,23,0.1,3.3,0,112580,44570,2152,24356,772,23.8,24,39.7,16.1,22.9,8.3,13,84.6,8,1,2.2,1,3.1,21.7,68614,75.5,20.3,4.1,0.1,7.3
1083,2015,10043,88805,44626,44179,5.8,77.4,12.8,0.5,1.2,0,66086,49570,1409,25569,1111,14.3,18.5,34.2,15.2,22.3,12.4,16,87.4,8.9,0.3,0.6,0.6,2.1,26.3,37664,77.9,16.4,5.5,0.2,7.8
1085,2015,10044,10742,5125,5617,0.3,25.3,74.1,0,0,0,8222,25876,2478,18429,2698,28.5,39.9,23.9,16.2,19.4,9.2,31.4,82,13.8,0.3,0.8,0.3,2.7,29.5,3471,73.9,20.5,4.2,1.5,13.2
1087,2015,10045,20018,9166,10852,1.6,16.1,80.9,0.3,0.2,0,16193,30738,2093,17374,698,25.9,37.9,26.7,23.1,22.6,9.1,18.6,77.6,13,0.5,5.7,1.4,1.7,21.8,7585,75.7,20.3,3.8,0.2,16.9
1089,2015,10046,346438,169422,177016,4.7,65.6,23.9,0.6,2.5,0.1,258791,57993,1443,32131,601,13.7,19.4,44.6,15.6,23.2,6.7,9.9,86.9,7.1,0.3,1.2,1.5,3,20.8,163753,75.6,19.5,4.7,0.2,8.5
1091,2015,10047,20306,9452,10854,2.3,45.8,51.3,0.1,0.1,0,15431,32042,2576,21471,1907,26.1,35.5,28.4,18.2,20.7,12.5,20.2,85.5,9.4,0.4,0.8,0.9,3,22.1,6860,72.6,18.8,7.9,0.7,11.4
1093,2015,10048,30387,15004,15383,2.4,91.8,3.7,0.2,0.3,0,23914,32299,2084,20042,1069,20.1,25.7,26.2,18.1,23,10.5,22.2,84.9,9.7,0.2,0.9,1.5,2.8,23.9,11560,75,16.5,8,0.5,9.9
1095,2015,10049,94318,46409,47909,12.7,82.7,1.9,0.4,0.5,0,65369,38983,1262,21363,676,20.2,32.9,28.1,14.6,22.7,13.4,21.1,82,12.9,0.2,1,0.8,3.1,23.6,38140,78,14.8,7.1,0.1,8.4
1097,2015,10050,414251,198216,216035,2.6,58.1,35,0.6,1.9,0,307788,43809,999,22953,363,19.3,28.1,32.4,17.4,26.2,9.7,14.3,85.9,8.2,0.5,0.9,0.8,3.7,24.4,170900,81.4,13.8,4.6,0.1,9.8
1099,2015,10051,22217,10639,11578,1.1,54.8,41.8,1.3,0.3,0,16842,27257,3360,15863,927,31.4,40.2,22.9,20.5,21,13.4,22.3,89.5,6.8,0.2,1,0.7,1.7,24.3,6551,77.3,18.4,4.1,0.2,20.7
1101,2015,10052,228138,108296,119842,3.4,36.9,55.8,0.2,2.2,0,166983,44369,1030,25138,526,22.6,33.4,36,19.1,25.1,6,13.8,84.8,9.5,0.8,1.4,0.7,2.8,19.3,99158,72.6,22.7,4.6,0.1,8.8
1103,2015,10053,119786,58814,60972,7.8,76.8,12.1,0.5,0.6,0.1,87583,45751,1183,24449,631,16.1,24.3,29.7,15.4,24.3,11.7,18.8,87.8,9.1,0.3,0.6,0.6,1.6,24.1,51472,81.9,12.1,5.9,0.1,9.9
1105,2015,10054,10038,4651,5387,0.9,30,68,0,0.4,0,7724,24537,2928,14804,1610,36.4,53.9,26.5,22.8,24.4,5.5,20.8,84.4,8.3,0.2,3.5,2.6,1.1,26.5,2865,76.3,19,4.7,0,11.2
1107,2015,10055,19856,9657,10199,1.6,55.2,42.3,0,0.1,0,15405,30330,2351,17957,1158,25,35.2,19.7,17.2,22.3,13.3,27.4,82.3,11.4,0.5,1.6,0.5,3.6,29.9,6712,77.8,17.9,4.2,0.1,13.8
1109,2015,10056,33155,15818,17337,0.9,57.1,38.2,0.8,2.1,0,25798,32825,2455,19415,843,26.1,30.3,29.7,15.9,25.6,9.4,19.3,87.2,5.8,0.7,2.2,0.9,3.2,19.2,14462,75.8,18.7,5.5,0.1,10.2
1111,2015,10057,22648,11090,11558,2.9,75.2,19.6,0.3,0.2,0.2,17343,36924,2722,19363,1300,20.4,28.3,27.6,12.9,20.3,13.1,26.1,79.8,13.1,0.5,1.4,1.1,4.1,27.2,8630,76.4,13.9,8.9,0.9,10.3
1113,2015,10058,58302,28347,29955,4.8,49.8,41.6,0.3,0.8,0.2,42921,37049,2363,19882,790,21,30.1,28.7,21.7,23,10.4,16.3,85.4,9.5,0.3,1.1,0.9,2.8,24.3,22927,75.5,20.3,4.2,0.1,11.1
1115,2015,10061,85864,43141,42723,2.2,86.3,9.4,0.4,0.8,0,65291,51859,1549,24168,894,16,22.3,28.8,14.9,27.6,12.4,16.3,86.1,8.6,0.2,0.5,1.1,3.5,30.1,36977,81.6,12.3,6,0.1,8.4
1117,2015,10060,203530,99134,104396,5.8,78.8,11.7,0.2,2,0,146850,70187,1477,33494,798,8.3,10.4,42.8,14.5,27.1,7.3,8.4,85.5,8.1,0.2,0.6,0.8,4.9,28.5,101343,82.6,12.5,4.8,0.1,5.5
1119,2015,10062,13341,5905,7436,0.4,24.8,72.4,0.4,1.7,0,10471,19501,2420,12887,809,42.7,57.1,23.8,29.9,19.7,7.1,19.6,86.2,8.4,0.3,2.8,0.3,2,24.3,4416,71.1,23.8,5.1,0,16.8
1121,2015,10063,81437,39494,41943,2.2,63.7,31.9,0.3,0.4,0,62264,35155,1837,19598,623,23,37.1,28.1,14.8,22.3,11.2,23.6,84.4,10.6,0.7,1.3,1.1,1.8,24.6,30618,77.7,16.6,5.5,0.2,13.8
1123,2015,10064,41153,19593,21560,2.5,69,27.4,0.3,0,0,32018,39206,2289,21177,875,22.5,40.2,28.6,14.2,22,12.1,23.2,82.7,12.5,0.3,0.4,0.5,3.7,24.2,15837,78.4,15.6,5.5,0.5,9
1125,2015,10065,200458,96781,103677,3.2,63.5,30.6,0.1,1.5,0,154170,46565,1280,23124,546,19.1,25.5,35.1,18.2,21.7,9.1,15.9,85.8,9,0.4,1.4,0.9,2.5,22.1,87695,77,18.9,4,0.1,7.6
1127,2015,10066,65923,32013,33910,2.3,89.6,5.7,0.1,0.4,0,50720,35843,1700,20166,635,22.5,32.2,25.4,17.6,25.3,14.2,17.6,84.5,12,0.3,0.9,1,1.3,30,24043,78.3,15.3,6.2,0.2,11.4
1129,2015,10067,16997,8490,8507,1.3,65.2,24.9,8.1,0.4,0,12968,42811,2262,19743,1095,19.1,25.7,20.3,15.2,19.6,16.8,28.2,80.4,16,0,1.3,1,1.3,32.6,5656,77.4,16.1,6,0.4,20
1131,2015,10068,11235,5376,5859,0.6,27.4,72,0,0,0,8391,23750,3287,14170,1183,37.7,49.9,28.4,17.8,19.2,8.5,26.1,85.7,7.8,0.1,1.3,0.9,4.2,22.6,2838,68.9,26,5.1,0,20.8
1133,2015,10069,24130,11876,12254,2.8,94.3,0.5,0.3,0.2,0,18840,33194,2169,18808,1006,21.9,37.2,24.5,19,20.8,11,24.8,84.9,11,0,0.7,1.8,1.5,26.8,8894,74.3,16,9.6,0.1,9.6
2013,2015,10071,3304,2198,1106,12,15,9.2,29,30.5,1.1,1874,61518,2684,28608,1895,16.8,23.2,13.6,9.4,7.2,14.2,55.6,18.4,4.9,0.5,71.2,2.2,2.8,4.9,2519,78.6,15.4,5.9,0.2,2.9
2016,2015,10072,5684,3393,2291,11,27.8,4.6,12.9,36.8,2.4,3423,84306,4743,31754,1719,9.1,9,16.9,10.5,17.6,14.1,40.9,42.3,7.1,0,42.5,3.2,4.9,7.6,3787,77.9,18.9,3.2,0,2.1
2020,2015,10073,299107,153122,145985,8.6,60.3,5.5,6.3,8.7,2.1,212908,78326,1872,36920,758,8.2,12.4,39.7,17.7,23.9,9.4,9.3,75.4,11.9,1.9,3.1,4,3.7,19.5,152355,73.3,20.9,5.7,0.1,6.7
2050,2015,10074,17776,9351,8425,1.8,11.3,0.8,80.6,1.2,0.3,11295,51012,2526,17746,768,25.2,31,35.2,19.3,24.4,8.1,13,26.5,12.7,0.5,33,22.6,4.8,7.4,6232,53.2,44.8,2,0,17.6
2060,2015,10075,970,553,417,7.1,53.4,0.5,29,0.7,0.2,725,79750,8886,38267,5769,7.2,8.4,33.1,18.7,20.5,12.9,14.8,65.6,17.3,0.2,8.9,3,5,10.4,541,49.7,39.2,11.1,0,5.4
2068,2015,10076,2060,1126,934,2.6,84.7,0.6,3.5,2.9,0,1548,81544,6321,35315,4220,12.7,5.6,30.3,30.4,12.6,15.8,10.9,43.9,8.4,0.9,17.8,2.4,26.7,17.9,1210,66.4,24.5,7.9,1.2,2.3
2070,2015,10077,4979,2589,2390,2.9,17.7,0.3,71.7,1.4,0,3365,54173,1651,22257,1264,18.1,24.6,38.1,15.4,22.7,11.6,12.1,37.7,16,1.1,20.3,17.7,7.2,8.8,1854,58.5,37.8,3.7,0,12.5
2090,2015,10078,99705,53477,46228,7.4,71.9,4.1,5.7,2.6,0.6,72964,71068,1964,33244,1103,8.1,9.9,36.6,17,23.4,12.9,10.1,74,14.3,1.5,3.6,3.3,3.4,19.2,46661,65.8,29.9,4.1,0.2,7.9
2100,2015,10079,2560,1387,1173,1.5,79.6,0,6.4,3,0,2058,58750,18270,33902,3942,5.3,4.3,34,20.6,20.6,10.6,14.1,58.5,15.4,1.6,8.1,9,7.4,8.2,1470,69,19.7,10.3,1,3
2105,2015,10080,2128,1129,999,2.2,49.3,2.2,32.4,2.6,0,1686,52419,7157,30943,3265,11.9,29.2,35.6,18.1,16.5,18.1,11.6,37.5,9.8,1.8,29.3,10.5,11,9,1086,53.5,30.9,15.6,0,13.1
2110,2015,10081,32531,16645,15886,6.1,66,1.2,11.8,6.2,1.1,24246,85746,2129,39979,2518,6.6,11,45.4,14.3,22,10.7,7.7,68.9,15.9,4.4,5.8,2.2,2.8,15.1,17836,53.3,38.8,7.7,0.1,5.2
2122,2015,10082,57221,29974,27247,3.7,81.7,0.6,7.3,1.3,0.1,43435,63684,2337,31537,975,10,11.8,29.9,19,22.2,16.9,12,67.4,11,0.7,5.9,8.1,6.8,19.7,25637,72.2,17.4,9.8,0.5,9.4
2130,2015,10083,13699,7038,6661,4.8,65,0.4,13.6,7.3,0.1,10217,64222,3557,32021,1394,12.1,15.6,30.4,16.3,26.7,12.8,13.8,63.8,18,2.9,10.5,2.3,2.5,13,6655,62.7,29.5,7.3,0.6,7.9
2150,2015,10084,13973,7468,6505,8.5,51.4,0.4,13.3,21.3,0.9,9238,70887,5665,30657,2104,11.3,12.7,27.1,21.3,19.3,9.4,22.9,61.3,16.9,0.6,12.2,4.7,4.3,11.3,7032,65,25.3,9.4,0.3,6.3
2158,2015,10085,7914,4200,3714,1,4.5,0.4,87.4,0.4,0.1,4680,38229,1809,11569,875,33.3,39.7,29.9,22.8,22.4,14.6,10.3,5.2,3.3,0.1,47.6,39.1,4.7,5.9,2067,45.4,53.8,0.5,0.3,28.6
2164,2015,10086,1474,731,743,2.2,21,0.5,67.6,3.2,0.7,974,50781,9403,23041,2272,16.8,23.5,34.1,20.7,13.4,16.3,15.5,21.2,6.8,1.1,36.2,32.4,2.4,6,657,42.2,51.6,6.1,0.2,9.8
2170,2015,10087,96178,50205,45973,4.5,80.8,1,5.1,1.4,0.3,68242,72983,1577,29913,679,10,12.5,32.8,16.6,22.3,17.9,10.5,72,12.5,1.1,1.9,6.8,5.7,34,40854,70.6,21.5,7.8,0.2,9.8
2180,2015,10088,9854,5272,4582,2,16.5,0.7,69.8,1.2,0.2,6377,48868,1988,19804,768,27,32.5,34.7,22.4,22.1,11.4,9.4,25.8,10,0.3,36.9,22.7,4.3,7,3654,50.6,44,5.2,0.2,16.5
2185,2015,10089,9667,6172,3495,3.6,32.2,0.5,47.4,5.3,5.6,6892,72576,8046,51085,3137,10.2,14.7,24,15,18.4,25,17.5,20.1,17,2.8,37.9,7.9,14.3,8.4,5499,73.8,25.2,0.9,0,9.3
2188,2015,10090,7732,4165,3567,1.8,11.8,0.3,81.5,0.8,0,4953,63648,2525,21101,1158,23.8,30.2,33.8,18.2,22.4,14.9,10.8,16.5,10.4,0.4,46.9,21.2,4.6,7.4,2593,54,43.7,2.1,0.2,21.9
2195,2015,10091,3221,1708,1513,9.4,68.6,3,5.9,2.3,0.4,2344,67935,7678,34884,2634,10.2,9.3,30.7,13.9,17.6,21,16.8,51.8,13.7,0.9,24.6,6.6,2.5,7.5,1665,54.8,33.2,11.5,0.5,8.4
2198,2015,10092,6376,3468,2908,3.2,46,0.2,40.3,0.8,0.3,4764,48523,2745,25205,1582,14.6,20.2,27,17.3,19.1,20,16.6,51.6,15.3,0.9,20.3,7.3,4.6,14,2819,50.4,37.7,11.8,0.1,13.9
2220,2015,10093,8943,4584,4359,6,62.7,1.1,13.6,5.8,0.3,6594,70376,4235,33890,1875,9,9.5,37.6,18.6,21.4,11.6,10.8,57.6,12.8,1.8,15.1,7.7,5.1,11.9,4756,60.1,28.2,11.7,0,3.8
2230,2015,10094,999,527,472,4.5,75.3,0,5,10.6,0,777,69318,6594,38696,3940,4.4,2,27.5,16.9,21,10.2,24.4,42.9,7.6,0.5,37.8,6.2,5.1,5.5,676,68.2,22.5,7.5,1.8,7.8
2240,2015,10095,7029,3909,3120,4.8,76.7,1.1,10.5,1.4,0.2,4807,62670,8682,30079,2460,14.5,21.1,30.4,21.2,15.6,21.5,11.2,52.3,17,0,14.5,1.1,15.1,13,3038,64,27.8,7.8,0.4,9.4
2261,2015,10096,9617,5137,4480,4.4,70.1,0,14.8,3.2,0.4,7127,78810,5996,33293,3006,10.9,8.9,35.4,18.9,19,20.5,6.2,63.2,9.9,0.6,16.5,3,6.7,9.6,4415,56.6,32.9,10.1,0.4,10.7
2275,2015,10097,2387,1227,1160,1.4,68.5,0.2,17.3,2.5,0,1922,48603,6199,30089,2339,11.8,20.4,30.2,17.1,22.7,17.8,12.1,58.5,11.9,0.8,18.5,4.2,6,8.5,1088,54,32.5,13.4,0,7.5
2282,2015,10098,643,367,276,2.6,39.3,1.4,32.2,6.7,1.2,483,72500,17223,33159,6378,5.4,6.5,29.6,14.7,18.1,22.4,15.2,49.1,16,0.9,27.4,1.4,5.1,6.3,375,52.8,37.1,10.1,0,7.9
2290,2015,10099,5644,3038,2606,1.9,21.8,0.3,69.9,0.5,0,4028,38491,1654,20698,760,22.4,30,35.7,18.7,19.5,15.6,10.5,28.7,8.1,0.2,38.1,20.1,4.9,8.6,2077,33.3,61.7,5.1,0,18.2
4001,2015,10100,72124,35663,36461,6.3,19.3,0.6,71.7,0.4,0.1,49827,31757,1377,13011,486,36.6,45,28.8,25.7,20.4,13.4,11.8,76.6,10.2,0.6,5,1.4,6.3,28.8,18334,50.2,45,4.7,0.1,18.2
4003,2015,10102,129647,66100,63547,33.9,56.7,3.6,0.8,1.7,0.1,93583,45075,1485,23506,778,17.9,24.9,33.7,24.9,23.4,10.3,7.6,77.6,10,0.5,3.8,2.6,5.5,19.3,43776,63.2,30.5,6.1,0.2,8.7
4005,2015,10103,136701,67553,69148,13.8,54.7,1.4,26,1.6,0.1,102071,50234,1876,24308,878,22.7,26.3,34.7,22.5,23.5,8.4,10.9,68.7,11.4,1.9,8.6,4.5,5,18.7,64844,72.2,23.3,4.4,0.1,8.8
4007,2015,10104,53165,26436,26729,18.6,63.7,0.6,15.1,0.6,0,41195,39751,1776,20583,850,22.7,38.5,29.4,23.1,22.2,15.4,10,77.8,11.5,0.4,3.1,2.3,4.8,21,17961,72.2,23.1,4.6,0.2,12.8
4009,2015,10105,37407,20049,17358,31.8,51.7,1.9,12.9,0.6,0.1,25820,45964,2599,17481,871,22.6,29.1,29.8,21.3,20.9,16.1,11.9,76.7,13.5,1.2,2.7,2.2,3.7,21.3,11954,71.1,25,3.8,0.1,14.1
4011,2015,10106,9023,4748,4275,47,47.2,1.4,2.8,0.4,0,6186,51628,5310,21994,1533,13.7,17.7,26.4,12.7,13.6,31.4,15.9,80.2,13,0,1.9,1.8,3,18.5,3346,81.5,14.3,4.2,0,10
4012,2015,10107,20335,10378,9957,25.5,59.9,0.2,12.2,0.8,0.3,15181,34466,4358,20439,1449,19.1,33.8,25.2,21.7,21.8,20.6,10.7,74.6,9.5,0.6,5.9,2,7.4,11.7,6386,60.8,31.3,7.9,0,11.2
4013,2015,10108,4018143,1986158,2031985,30.1,57.3,4.9,1.6,3.7,0.2,2659853,54229,365,27832,173,17,24.4,36.6,18.4,27.2,8.4,9.5,76.5,11,2.4,1.6,2.6,5.9,25.5,1821038,82.5,11.7,5.7,0.2,7.7
4015,2015,10109,203362,102371,100991,15.6,78.2,1,1.7,1.1,0.1,156544,38488,1064,20974,567,19.8,30.8,25,25.2,27.4,10.5,12,78.1,14.2,0.5,1.9,2.5,2.8,19.3,66880,78.3,15,6.4,0.3,13.2
4017,2015,10110,107656,53984,53672,11.1,42.6,0.5,43.1,0.6,0.1,75710,35921,1585,16486,649,30.6,40.4,28.5,25.6,22.7,11.6,11.6,72,13.2,1.5,3.7,2.3,7.3,22.3,31955,61.1,31.3,7.4,0.3,19.8
4019,2015,10111,998537,491108,507429,35.7,53.7,3.3,2.4,2.6,0.1,715163,46162,620,25729,261,19.3,27.5,36,21.7,25,8.9,8.4,76.6,9.9,2.8,2.5,3.7,4.6,24.4,422371,74.9,18.3,6.6,0.2,10
4021,2015,10112,389772,202502,187270,29.1,58,4.4,4.7,1.6,0.4,269267,49477,1077,21130,421,17.3,25.5,30.5,22.2,24.8,11,11.6,78.5,12.1,0.2,1.3,2.4,5.5,31.2,134182,76.2,18.5,5,0.2,10.6
